Fecha,Edad,Material,Tratamiento,Repetición,Palma,Altura,Emision foliar,Hojas,Área hoja,Área foliar,Volumen estípite,Peso seco foliar,Masa seca vegetativa,Hojas Mes,Índice de área foliar
2012-12-10,9.2,GUTHRIE,10,2,3,410,,37,12.1,446.6,3770.2,438.2,,,7
2015-02-12,11.4,GUTHRIE,10,2,3,514,,36,11.4,408.9,3827.2,455.1,,,6.4
2007-02-21,3.4,GUTHRIE,10,2,4,15,7,49,2.4,119.8,230.7,71.5,528.7,,1.9
2008-02-13,4.4,GUTHRIE,10,2,4,27.5,8,49,4.5,222.2,473.6,165.8,1383.6,,3.5
2008-08-28,4.9,GUTHRIE,10,2,4,58.5,21,45,5.3,236.8,869.3,187.6,4044.9,3.5,3.7
2009-03-31,5.5,GUTHRIE,10,2,4,85,16,44,9,397.4,1197.4,296.1,4882.8,2.28571428571429,6.2
2009-07-31,5.8,GUTHRIE,10,2,4,124.5,27,43,6.8,293.3,1557.4,313.9,8664.8,,4.6
2010-10-04,7,GUTHRIE,10,2,4,200,30,36,8.5,307.7,1967.6,283.8,8751.7,2.14285714285714,4.8
2011-11-11,8.1,GUTHRIE,10,2,4,300,35,38,5.9,225.9,2598,286.9,10355.5,2.69230769230769,3.6
2012-12-10,9.2,GUTHRIE,10,2,4,376,,31,9.6,299,2746.4,413.7,,,4.7
2015-02-12,11.4,GUTHRIE,10,2,4,525,,30,10.5,315.8,3221.4,528.4,,,5
2016-03-30,12.5,GUTHRIE,10,2,4,591,,33,10.5,347.3,3431.4,402.9,,,5.5
2018-08-01,14.8,GUTHRIE,10,2,4,751,,30,10.8,324.4,3687.9,407,,,5.1
2010-10-04,7,GUTHRIE,10,2,5,162,,43,6.5,281.6,1591.4,314.6,,,4.4
2011-11-11,8.1,GUTHRIE,10,2,5,226,27,33,9,296.3,2274.5,342,9509.1,2.07692307692308,4.7
2012-12-10,9.2,GUTHRIE,10,2,5,284,,32,9,286.4,2417.1,332.1,,,4.5
2015-02-12,11.4,GUTHRIE,10,2,5,410,,34,9.4,319.8,2825.8,374.2,,,5
2016-03-30,12.5,GUTHRIE,10,2,5,454,,28,8.7,243.3,2783,423.4,,,3.8
2018-08-01,14.8,GUTHRIE,10,2,5,576,,28,10.1,283.2,3199.1,415,,,4.5
2007-02-21,3.4,GUTHRIE,10,2,6,45,7,57,5.6,317.1,835.2,188.8,1422.8,,5
2008-02-13,4.4,GUTHRIE,10,2,6,84,6,54,6.7,359.1,1604.1,308,2042,,5.6
2008-08-28,4.9,GUTHRIE,10,2,6,107,19,53,8.4,442.9,1583.5,312.2,6122.7,3.16666666666667,7
2009-03-31,5.5,GUTHRIE,10,2,6,131,18,43,9.5,408.3,1785.9,392.3,7276.9,2.57142857142857,6.4
2009-07-31,5.8,GUTHRIE,10,2,6,148.3,27,40,8.7,347.7,2261.7,390.6,10819.6,,5.5
2010-10-04,7,GUTHRIE,10,2,6,214,34,37,9.1,337.4,2511.1,404.8,14067.6,2.42857142857143,5.3
2011-11-11,8.1,GUTHRIE,10,2,6,290,32,40,10.1,404.7,2007.7,421.7,13737.6,2.46153846153846,6.4
2012-12-10,9.2,GUTHRIE,10,2,6,464,,36,10.1,364.1,3495.1,465.4,,,5.7
2018-08-01,14.8,GUTHRIE,10,2,6,748,,26,13.9,360.5,3047.6,446.7,,,5.7
2007-02-27,3.4,GUTHRIE,10,3,1,50,13,60,4.6,278.3,923.5,154.5,2120,,4.4
2008-02-20,4.4,GUTHRIE,10,3,1,79,6,43,6.4,275.6,1426.5,274.1,1817.6,,4.3
2008-09-03,4.9,GUTHRIE,10,3,1,100,16,46,7.4,338.2,1385.7,261.8,4357.4,2.66666666666667,5.3
2009-08-07,5.9,GUTHRIE,10,3,1,146,20,36,0,0,1625.9,,,1.81818181818182,
2010-10-11,7,GUTHRIE,10,3,1,226,28,33,10.1,333.8,2088.8,395.1,11314.9,2,5.2
2011-11-28,8.2,GUTHRIE,10,3,1,261,27,34,9.1,310.8,2154.7,391.5,10831.5,2.07692307692308,4.9
2012-12-06,9.2,GUTHRIE,10,3,1,307,,27,12.3,332.7,2201.4,395.8,,,5.2
2015-02-13,11.4,GUTHRIE,10,3,1,419,,33,8.6,283.7,2625.6,335,,,4.5
2016-04-07,12.5,GUTHRIE,10,3,1,460,,33,8.2,271.7,2504.5,358,,,4.3
2018-08-09,14.9,GUTHRIE,10,3,1,486,,36,9.1,327.4,2143.7,361.4,,,5.1
2010-10-11,7,GUTHRIE,10,3,2,220,,40,10,400.6,2530.7,330.2,,,6.3
2011-11-28,8.2,GUTHRIE,10,3,2,258,28,38,11.3,428.5,2417.5,366.4,10552.5,2.15384615384615,6.7
2012-12-06,9.2,GUTHRIE,10,3,2,330,,38,12.7,482.8,3354.2,423.1,,,7.6
2015-02-13,11.4,GUTHRIE,10,3,2,468,,26,12.6,327,3339.9,649.2,,,5.1
2016-04-07,12.5,GUTHRIE,10,3,2,529,,26,10.8,280.7,2403,484.6,,,4.4
2018-08-09,14.9,GUTHRIE,10,3,2,621,,38,10.5,399.2,2446.7,423.5,,,6.3
2007-02-27,3.4,GUTHRIE,10,3,3,30,7,54,3.5,188.7,546.2,115.7,876.4,,3
2008-02-20,4.4,GUTHRIE,10,3,3,53,5,51,4.8,245.3,1035.4,167.8,964.4,,3.9
2008-09-03,4.9,GUTHRIE,10,3,3,76.1,18,48,6.2,300,1087,186.6,3490.6,3,4.7
2009-08-07,5.9,GUTHRIE,10,3,3,105,24,40,6.8,273.4,1120.9,258,6327.8,2.18181818181818,4.3
2010-10-11,7,GUTHRIE,10,3,3,182,29,35,6.9,241.1,1850.3,222.2,6667.9,2.07142857142857,3.8
2011-11-28,8.2,GUTHRIE,10,3,3,249,9,48,7.4,357.5,2366.7,247.3,2512.1,,5.6
2012-12-06,9.2,GUTHRIE,10,3,3,293,,34,9.5,321.9,2307.8,294.8,,,5.1
2015-02-13,11.4,GUTHRIE,10,3,3,393,,31,9.7,299.2,2452.3,373.7,,,4.7
2016-04-07,12.5,GUTHRIE,10,3,3,462,,30,9.8,294,2203.4,342.8,,,4.6
2018-08-09,14.9,GUTHRIE,10,3,3,578,,33,8.8,290.7,2834.2,354.7,,,4.6
2007-02-27,3.4,GUTHRIE,10,3,4,62,9,65,5.8,378.7,1108.8,206.8,1995.6,,6
2008-02-20,4.4,GUTHRIE,10,3,4,74,5,53,8.3,439.4,1509.7,344.2,1903.6,,6.9
2008-09-03,4.9,GUTHRIE,10,3,4,123,19,49,9.1,447.4,1759.4,359.1,7036.1,3.16666666666667,7
2009-08-07,5.9,GUTHRIE,10,3,4,166,,41,0,0,1996,,,,
2010-10-11,7,GUTHRIE,10,3,4,256,30,42,9.8,411.4,3112.2,398.6,12336.2,2.14285714285714,6.5
2011-11-28,8.2,GUTHRIE,10,3,4,297,29,35,13.2,461.9,2808.3,470.4,13982.4,2.23076923076923,7.3
2012-12-06,9.2,GUTHRIE,10,3,4,348,,31,14.1,437.9,3219.1,536,,,6.9
2015-02-13,11.4,GUTHRIE,10,3,4,468,,30,13.7,410.1,3492.1,541.9,,,6.4
2018-08-09,14.9,GUTHRIE,10,3,4,617,,37,8.2,304.3,3078.3,572.2,,,4.8
2010-10-11,7,GUTHRIE,10,3,5,196,37,46,9.1,416.5,2416.3,357.6,13525.3,,6.5
2011-11-28,8.2,GUTHRIE,10,3,5,257,26,36,9.6,344.3,2442.7,361.8,9702.7,2,5.4
2012-12-06,9.2,GUTHRIE,10,3,5,233,,36,11.7,421.2,2066.5,418.3,,,6.6
2016-04-07,12.5,GUTHRIE,10,3,5,528,,30,12.2,364.7,3094,402.4,,,5.7
2018-08-09,14.9,GUTHRIE,10,3,5,652,,37,11.8,437.5,3587.9,445.2,,,6.9
2007-02-27,3.4,GUTHRIE,10,3,6,37,10,59,3.8,226.8,740.9,176.8,1857.5,,3.6
2008-02-20,4.4,GUTHRIE,10,3,6,70,5,53,5.9,312.7,1394.7,243.2,1385,,4.9
2008-09-03,4.9,GUTHRIE,10,3,6,71.6,19,52,6.6,342.5,1091,222.8,4366.3,3.16666666666667,5.4
2009-08-07,5.9,GUTHRIE,10,3,6,142,26,43,8,342.4,1911.2,390.4,10381.2,2.36363636363636,5.4
2010-10-11,7,GUTHRIE,10,3,6,221,,37,7.8,290.4,2576.8,446.9,,,4.6
2011-11-28,8.2,GUTHRIE,10,3,6,259,28,34,10.2,347.2,2341.2,312.9,9044.6,2.15384615384615,5.5
2012-12-06,9.2,GUTHRIE,10,3,6,317,,31,10.6,328.7,3053,437.2,,,5.2
2016-04-07,12.5,GUTHRIE,10,3,6,476,,34,11.1,376.5,3140.9,502.9,,,5.9
2018-08-09,14.9,GUTHRIE,10,3,6,616,,33,15.3,505.5,2954.6,424.8,,,7.9
2007-03-02,3.4,GUTHRIE,10,4,1,65,14,52,4.8,248.4,1412.5,217.3,3213.8,,3.9
2008-03-05,4.4,GUTHRIE,10,4,1,107,16,51,6.8,346.1,2161.7,314.4,5291.8,1.33333333333333,5.4
2008-09-06,4.9,GUTHRIE,10,4,1,142,15,49,5.9,287.3,2070.9,328,5171,2.5,4.5
2009-08-09,5.9,GUTHRIE,10,4,1,189,26,47,0,0,2383.4,,,2.36363636363636,
2010-10-14,7,GUTHRIE,10,4,1,255,29,34,7.9,270.2,2571.3,519,15361.5,2.07142857142857,4.2
2011-12-02,8.2,GUTHRIE,10,4,1,345.6,28,53,7.7,407.7,3145.1,963.7,27364.7,2.15384615384615,6.4
2012-11-30,9.2,GUTHRIE,10,4,1,385,,31,8.6,267.6,3534.1,524.4,,,4.2
2015-02-18,11.4,GUTHRIE,10,4,1,529,,35,9.9,346.4,3064.8,517.5,,,5.4
2016-04-19,12.6,GUTHRIE,10,4,1,0,,35,10.4,365.6,0,507.8,,,5.7
2018-08-13,14.9,GUTHRIE,10,4,1,752,,29,9.7,281.2,2783.6,523.1,,,4.4
2010-10-14,7,GUTHRIE,10,4,2,277,,40,9,360,2694.8,292.9,,,5.7
2011-12-02,8.2,GUTHRIE,10,4,2,349.3,24,31,7.9,245.7,2999.4,269.8,6839.6,1.84615384615385,3.9
2012-11-30,9.2,GUTHRIE,10,4,2,393,,37,9.2,338.6,3354.8,336.4,,,5.3
2015-02-18,11.4,GUTHRIE,10,4,2,536,,34,11,372.7,2987.8,370.2,,,5.9
2016-04-19,12.6,GUTHRIE,10,4,2,0,,36,11.3,407.9,0,423.7,,,6.4
2018-08-13,14.9,GUTHRIE,10,4,2,740,,32,12,383.3,3562.5,376.2,,,6
2007-03-02,3.4,GUTHRIE,10,4,3,26,8,52,4,209.4,558.9,113.2,973.3,,3.3
2008-03-05,4.4,GUTHRIE,10,4,3,73,7,51,6,304.6,1291.9,232.4,1783.4,,4.8
2008-09-06,4.9,GUTHRIE,10,4,3,90,16,47,5.9,276.8,1102.9,221,3670.1,2.66666666666667,4.4
2009-08-09,5.9,GUTHRIE,10,4,3,164,27,39,8.1,315.1,1953.4,285.8,7953.9,2.45454545454545,5
2010-10-14,7,GUTHRIE,10,4,3,233,32,39,7.5,293.1,2286.6,324.4,10656.9,2.28571428571429,4.6
2011-12-02,8.2,GUTHRIE,10,4,3,318.3,28,33,9.5,312.7,2962.9,355.9,10322.7,2.15384615384615,4.9
2012-11-30,9.2,GUTHRIE,10,4,3,394,,35,8.8,309.6,3492.2,410.4,,,4.9
2015-02-18,11.4,GUTHRIE,10,4,3,561,,34,10.9,369.5,3683.6,486.4,,,5.8
2016-04-19,12.6,GUTHRIE,10,4,3,0,,31,10.1,311.6,0,473.5,,,4.9
2018-08-13,14.9,GUTHRIE,10,4,3,793,,34,11.8,399.6,3868.6,510.7,,,6.3
2007-03-02,3.4,GUTHRIE,10,4,4,44,9,49,4.5,218.5,778.5,155,1489.5,,3.4
2008-03-05,4.4,GUTHRIE,10,4,4,71,15,58,7.7,448.5,1314.2,254.6,3978.1,1.25,7.1
2008-09-06,4.9,GUTHRIE,10,4,4,116,18,52,6.2,323.9,1607.1,201.1,3813.8,3,5.1
2009-08-09,5.9,GUTHRIE,10,4,4,162,28,43,0,0,2186.6,,,2.54545454545455,
2010-10-14,7,GUTHRIE,10,4,4,230,,36,9.1,327.3,2544.6,348.9,,,5.1
2011-12-02,8.2,GUTHRIE,10,4,4,280.3,26,32,9.5,303,2794.3,351.7,9483,2,4.8
2012-11-30,9.2,GUTHRIE,10,4,4,349,,33,10.6,351,3146.6,391.9,,,5.5
2016-04-19,12.6,GUTHRIE,10,4,4,0,,40,10.2,409.4,0,339.1,,,6.4
2010-10-14,7,GUTHRIE,10,4,5,330,,43,8.8,378.1,3571.3,373.2,,,5.9
2011-12-02,8.2,GUTHRIE,10,4,5,421.6,27,37,8.4,312.6,4177.1,436.1,12281.4,2.07692307692308,4.9
2012-11-30,9.2,GUTHRIE,10,4,5,489,,36,10.1,362.5,4451.5,377.9,539.1,,5.7
2016-04-19,12.6,GUTHRIE,10,4,5,0,,40,10.9,435.1,0,424.1,,,6.8
2018-08-13,14.9,GUTHRIE,10,4,5,865,,32,11.5,369.5,4590,470.9,555.8,,5.8
2007-03-02,3.4,GUTHRIE,10,4,6,82,11,61,5.2,316.6,1738.7,202.4,2436.8,,5
2008-03-05,4.4,GUTHRIE,10,4,6,127,10,57,6,343.3,2537.1,286,3167.2,,5.4
2008-09-06,4.9,GUTHRIE,10,4,6,160,18,54,7.7,418.3,2197.3,220.1,4228.5,3,6.6
2009-08-09,5.9,GUTHRIE,10,4,6,245,31,44,7.6,335,3616.3,396.2,12719.5,2.81818181818182,5.3
2010-10-14,7,GUTHRIE,10,4,6,306,37,41,10.4,424.5,3468,345.4,13199.2,2.64285714285714,6.7
2011-12-02,8.2,GUTHRIE,10,4,6,356,31,43,9,387.7,3557.7,372.5,11977.9,2.38461538461538,6.1
2012-11-30,9.2,GUTHRIE,10,4,6,450,,29,10.7,309.8,4430,437.3,536.5,,4.9
2015-02-18,11.4,GUTHRIE,10,4,6,579,,37,11.7,434.4,4045.8,422.8,,,6.8
2016-04-19,12.6,GUTHRIE,10,4,6,0,,38,7.8,295.7,0,347.1,,,4.6
2018-08-13,14.9,GUTHRIE,10,4,6,758,,33,11.2,369.2,2886.9,397.8,,,5.8
2007-02-20,3.4,IOI,11,1,1,40,7,64,7.5,482.5,884.5,214.3,1607.4,,7.6
2008-02-11,4.4,IOI,11,1,1,89.4,5,62,8.7,540.7,1871.1,233.3,1393.1,,8.5
2008-08-27,4.9,IOI,11,1,1,119.4,16,48,9.9,474,1904.2,263.1,4439.8,2.66666666666667,7.5
2009-07-30,5.8,IOI,11,1,1,135.3,22,58,9.8,566.2,1832.5,313.4,7117.3,2,8.9
2010-10-01,7,IOI,11,1,1,194,26,37,12.3,454.1,2464.6,434.1,11583.9,1.85714285714286,7.1
2011-11-09,8.1,IOI,11,1,1,280,26,32,12.1,386.7,3292.8,334.9,9107.4,2,6.1
2012-12-13,9.2,IOI,11,1,1,334,,36,12.6,454.1,2956.2,330.5,,,7.1
2016-03-29,12.5,IOI,11,1,1,485,,31,11.2,346.4,3337.8,375.4,,,5.4
2018-07-31,14.8,IOI,11,1,1,592,,28,10.3,289.5,3961.5,415.2,,,4.5
2010-10-01,7,IOI,11,1,2,245,,36,9.9,355.6,3014.6,292.9,,,5.6
2011-11-09,8.1,IOI,11,1,2,370,,32,11.3,362.3,3726.3,328.7,,,5.7
2012-12-13,9.2,IOI,11,1,2,386,,36,11.9,429.4,3311.6,353.9,,,6.7
2015-02-11,11.4,IOI,11,1,2,482,,31,9.4,290.1,3627.9,378,,,4.6
2016-03-29,12.5,IOI,11,1,2,537,,32,10.7,341.4,2772.2,365,,,5.4
2018-07-31,14.8,IOI,11,1,2,635,,32,8.4,268.7,3500.2,338.4,,,4.2
2007-02-20,3.4,IOI,11,1,3,75,6,75,5.7,425.2,1570,182,1282,,6.7
2008-02-11,4.4,IOI,11,1,3,141.9,5,45,7.1,318.5,2810.6,278,1730.5,,5
2008-08-27,4.9,IOI,11,1,3,166.9,16,45,7.4,334.3,2209.7,232.7,3990.4,2.66666666666667,5.3
2009-03-27,5.5,IOI,11,1,3,171,23,44,9,394.2,2771.9,261.3,6346.2,3.28571428571429,6.2
2009-07-30,5.8,IOI,11,1,3,198,23,43,8.5,364.5,2817.5,283.7,6865.2,,5.7
2010-10-01,7,IOI,11,1,3,224,31,40,9.4,374.2,2366.1,275,8812.8,2.21428571428571,5.9
2011-11-09,8.1,IOI,11,1,3,381,32,30,10.1,302.1,3729.1,302.7,10137.6,2.46153846153846,4.7
2012-12-13,9.2,IOI,11,1,3,390,,26,10.8,281,2969,296.8,,,4.4
2015-02-11,11.4,IOI,11,1,3,492,,30,10.4,311.1,3296.6,343.7,,,4.9
2016-03-29,12.5,IOI,11,1,3,562,,29,9.8,284.9,2904.1,292.5,,,4.5
2018-07-31,14.8,IOI,11,1,3,645,,28,10.1,283.5,3486.1,291,,,4.5
2007-02-20,3.4,IOI,11,1,4,65,7,78,5.2,405.3,1351.1,178.8,1415.2,,6.4
2008-02-11,4.4,IOI,11,1,4,78.5,6,65,6.8,441.2,1626.8,313.4,2077.5,,6.9
2008-08-27,4.9,IOI,11,1,4,91.5,15,45,7.6,343.9,1259.9,249,3887.5,2.5,5.4
2009-03-27,5.5,IOI,11,1,4,138,14,46,8.3,380.7,1960.5,267,3975.9,2,6
2009-07-30,5.8,IOI,11,1,4,192.3,22,46,8.3,380.2,2637.5,292.9,6763.5,,6
2010-10-01,7,IOI,11,1,4,294,37,38,10.3,390.3,3202.1,437.8,16585.8,2.64285714285714,6.1
2011-11-09,8.1,IOI,11,1,4,388.5,24,31,10.2,315.1,3606.1,321,8141.7,1.84615384615385,5
2012-12-13,9.2,IOI,11,1,4,419,,30,10.4,312,3244.4,324.2,,,4.9
2016-03-29,12.5,IOI,11,1,4,591,,33,9.7,319.1,2851.2,335.1,,,5
2018-07-31,14.8,IOI,11,1,4,738,,36,9.7,349.3,3134,340.1,,,5.5
2010-10-01,7,IOI,11,1,5,220,,39,7,272.6,2025.6,227.8,,,4.3
2011-11-09,8.1,IOI,11,1,5,343,24,31,7.4,230.6,2684.9,269.8,6800.5,1.84615384615385,3.6
2012-12-13,9.2,IOI,11,1,5,353,,35,8,279.8,2499.5,287.4,,,4.4
2015-02-11,11.4,IOI,11,1,5,473,,30,9.4,281.7,2599.4,318.9,,,4.4
2016-03-29,12.5,IOI,11,1,5,547,,32,8.1,260.2,2078.8,293.9,,,4.1
2018-07-31,14.8,IOI,11,1,5,647,,30,7.9,238.5,2317.4,286.3,,,3.7
2007-02-20,3.4,IOI,11,1,6,74,9,78,5.3,411.7,1679.9,161.6,1658.1,,6.5
2008-02-11,4.4,IOI,11,1,6,123.2,6,58,6.8,396.2,2445.9,230.4,1678.4,,6.2
2008-08-27,4.9,IOI,11,1,6,154.2,18,48,6.6,316.4,2010.1,205.5,3942.1,3,5
2009-03-27,5.5,IOI,11,1,6,180,25,48,9.1,436.5,2294.9,283.6,7368.6,3.57142857142857,6.9
2009-07-30,5.8,IOI,11,1,6,227,26,48,7.9,379.3,2996.6,311.6,8464.7,,6
2010-10-01,7,IOI,11,1,6,296,31,42,10.6,446.8,3046.4,346.7,11117.3,2.21428571428571,7
2011-11-09,8.1,IOI,11,1,6,418,30,39,9.9,385,3426.5,327.8,10247.7,2.30769230769231,6.1
2012-12-13,9.2,IOI,11,1,6,442,,36,11.3,406.3,3710.4,373.8,,,6.4
2015-02-11,11.4,IOI,11,1,6,590,,36,12,430.4,3750.9,384.6,,,6.8
2018-07-31,14.8,IOI,11,1,6,756,,36,9.8,352.1,3275.3,353.6,,,5.5
2007-02-22,3.4,IOI,11,2,1,66,9,74,5.8,428.2,1534.8,168.9,1706.4,,6.7
2008-02-15,4.4,IOI,11,2,1,113,6,61,7.2,441.9,2064.8,239.2,1685.1,,6.9
2008-08-29,4.9,IOI,11,2,1,160,18,48,8.6,410.7,2389.4,260.9,4986.2,3,6.5
2009-04-14,5.5,IOI,11,2,1,169,17,49,8.8,431.8,2455.8,358.7,6394.9,2.42857142857143,6.8
2009-08-01,5.8,IOI,11,2,1,92.3,25,43,9.1,389.9,1027.6,325.5,8262.4,,6.1
2010-10-05,7,IOI,11,2,1,317.3,37,37,10.8,400.1,3500.2,360,13742.8,2.64285714285714,6.3
2011-11-11,8.1,IOI,11,2,1,375,27,36,10.7,386.4,3547.8,365.5,10297.5,2.07692307692308,6.1
2012-12-10,9.2,IOI,11,2,1,415,,33,12.1,399.3,3820.7,533,,,6.3
2015-02-12,11.4,IOI,11,2,1,448,,34,12.5,424.1,3008.9,508.1,,,6.7
2016-04-04,12.5,IOI,11,2,1,606,,33,12.4,408.7,3245.1,470.3,,,6.4
2018-08-02,14.8,IOI,11,2,1,724,,34,11.3,382.7,3492.6,417.9,,,6
2010-10-05,7,IOI,11,2,2,400.5,,38,9.1,347.2,4766.2,350.6,577.2,,5.5
2011-11-11,8.1,IOI,11,2,2,501,11,38,8.7,332,4962,309.3,4003.3,,5.2
2012-12-10,9.2,IOI,11,2,2,548,,41,9.8,400.1,5110.7,490.3,618.9,,6.3
2018-08-02,14.8,IOI,11,2,2,810,,39,8.3,322.5,3751.1,415,,,5.1
2007-02-22,3.4,IOI,11,2,3,80,10,81,6,483.7,1671.9,216.9,2371.7,,7.6
2008-02-15,4.4,IOI,11,2,3,131,5,56,7.3,411,2522.4,324.4,1927.6,,6.5
2008-08-29,4.9,IOI,11,2,3,161,17,49,7.5,367.8,2139,278.7,4997.1,2.83333333333333,5.8
2009-04-14,5.5,IOI,11,2,3,166,17,47,8.6,403.2,2022.7,287.5,5132.9,2.42857142857143,6.3
2009-08-01,5.8,IOI,11,2,3,214.9,25,47,7.4,349.3,2723.8,342.1,8882.9,,5.5
2010-10-05,7,IOI,11,2,3,307.2,,36,9,323.6,3428.2,347.6,,,5.1
2011-11-11,8.1,IOI,11,2,3,340.6,28,35,10.8,379.4,3058.7,414.4,11974.8,2.15384615384615,6
2012-12-10,9.2,IOI,11,2,3,419,,34,8.1,274.2,3693.6,550.2,,,4.3
2015-02-12,11.4,IOI,11,2,3,534,,34,9.7,330.6,3389.3,446.8,,,5.2
2016-04-04,12.5,IOI,11,2,3,599,,33,11,363.1,3773.2,452.4,,,5.7
2018-08-02,14.8,IOI,11,2,3,755,,28,9,251.3,3010.8,456.1,,,3.9
2007-02-22,3.4,IOI,11,2,4,50,8,70,4.5,317.2,1099.4,140.6,1258.3,,5
2008-02-15,4.4,IOI,11,2,4,104,7,60,5.1,305.1,1919.4,229.2,1837,,4.8
2008-08-29,4.9,IOI,11,2,4,141.6,19,52,6.2,323.4,1953.3,247.6,4940.6,3.16666666666667,5.1
2009-04-14,5.5,IOI,11,2,4,160,19,52,8.3,432.7,2212.4,289.7,5772,2.71428571428571,6.8
2009-08-01,5.8,IOI,11,2,4,200,27,49,8,392.6,2363.7,275.9,7735.7,,6.2
2010-10-05,7,IOI,11,2,4,302.5,,34,8.3,280.7,3345.6,300.7,,,4.4
2011-11-11,8.1,IOI,11,2,4,335.3,28,37,8.9,328.4,3238.3,265.2,7816.6,2.15384615384615,5.2
2012-12-10,9.2,IOI,11,2,4,406,,31,10,308.6,3658.4,319.8,,,4.9
2015-02-12,11.4,IOI,11,2,4,522,,34,10.6,361.1,3538,487.4,,,5.7
2018-08-02,14.8,IOI,11,2,4,743,,25,8.9,221.4,4317,331.8,522.8,,3.5
2010-10-05,7,IOI,11,2,5,206.4,,33,9.7,319.3,2479.8,327.8,,,5
2011-11-11,8.1,IOI,11,2,5,321,28,36,11.2,403.4,3036.9,337.7,9822.9,2.15384615384615,6.3
2012-12-10,9.2,IOI,11,2,5,365,,35,10.7,373.6,3308.8,414.9,,,5.9
2015-02-12,11.4,IOI,11,2,5,494,,34,11.9,405.2,3535,401.1,,,6.4
2016-04-04,12.5,IOI,11,2,5,552,,35,13.8,481.6,3043.8,438.3,,,7.6
2018-08-02,14.8,IOI,11,2,5,680,,34,10.4,354.7,3586.5,406.7,,,5.6
2007-02-22,3.4,IOI,11,2,6,87,8,80,5.8,463.2,1954,167.8,1578.8,,7.3
2008-02-15,4.4,IOI,11,2,6,140,5,62,6.2,381.8,2606.2,224,1435.8,,6
2008-08-29,4.9,IOI,11,2,6,179,17,46,8,366.5,2283.4,226.6,4129.4,2.83333333333333,5.8
2009-04-14,5.5,IOI,11,2,6,181,18,46,8.9,409.8,2189.1,268.6,5099.4,2.57142857142857,6.4
2009-08-01,5.8,IOI,11,2,6,238,25,51,8.2,420.4,2731.2,292.7,7648.1,,6.6
2010-10-05,7,IOI,11,2,6,301.3,29,35,9.1,319.3,3280.8,274.8,8366.4,2.07142857142857,5
2011-11-11,8.1,IOI,11,2,6,243.8,27,31,10.6,329.7,2102.3,301.4,8391.6,2.07692307692308,5.2
2012-12-10,9.2,IOI,11,2,6,413,,31,10.9,337.4,3353.4,297.4,,,5.3
2016-04-04,12.5,IOI,11,2,6,552,,44,11.8,520.1,3238.8,375.2,,,8.2
2018-08-02,14.8,IOI,11,2,6,584,,43,9.3,399.9,2854.8,336.4,,,6.3
2007-02-27,3.4,IOI,11,3,1,59,9,71,5.2,366.7,1112.2,203.9,1969.5,,5.8
2011-11-16,8.1,IOI,11,3,1,229.4,10,34,4.4,148.4,2482.6,186.9,2169.1,,2.3
2010-10-06,7,IOI,11,3,2,250,,32,8.3,266.5,2699.7,366.1,,,4.2
2011-11-16,8.1,IOI,11,3,2,338,25,36,9.1,327.9,3105,309.3,8109.6,1.92307692307692,5.2
2012-12-07,9.2,IOI,11,3,2,389,,31,11.1,342.9,3212.1,371.9,,,5.4
2015-02-16,11.4,IOI,11,3,2,524,,29,10.2,297.2,3529.8,454.5,,,4.7
2016-04-05,12.5,IOI,11,3,2,584,,33,12,397.4,4205.4,470.5,509.3,,6.2
2018-08-09,14.9,IOI,11,3,2,782,,37,9.6,355.2,4186.1,421.2,506.9,,5.6
2007-02-27,3.4,IOI,11,3,3,60,9,72,4.5,321.4,1248.9,142.2,1431.3,,5.1
2008-02-21,4.4,IOI,11,3,3,91,33,58,4.8,276.3,1739.4,169,5788.2,3,4.3
2008-09-03,4.9,IOI,11,3,3,128,18,49,6.3,309.5,1875,182.8,3517.9,3,4.9
2009-05-28,5.7,IOI,11,3,3,154,20,50,6.6,329.2,1776.6,216.9,4552.5,2.5,5.2
2009-08-11,5.9,IOI,11,3,3,164,25,42,7.4,310.8,1769.8,213.2,5545,,4.9
2010-10-06,7,IOI,11,3,3,207,33,36,7.8,281.7,2120.4,225.3,7691.8,2.53846153846154,4.4
2011-11-16,8.1,IOI,11,3,3,297,25,33,8.8,291.9,2830.7,226.7,6011.4,1.92307692307692,4.6
2012-12-07,9.2,IOI,11,3,3,320,,35,8.2,286.7,2649.3,198.1,,,4.5
2015-02-16,11.4,IOI,11,3,3,399,,33,7.2,238.6,3090.7,260.9,,,3.8
2007-02-27,3.4,IOI,11,3,4,50,7,69,4.8,333.7,1030.5,181.1,1392.4,,5.2
2008-02-21,4.4,IOI,11,3,4,127,33,51,6.1,312.7,2551.8,207.7,7162.4,3,4.9
2008-09-03,4.9,IOI,11,3,4,150,15,44,6,265.1,1886.9,214.6,3447.5,2.5,4.2
2009-05-28,5.7,IOI,11,3,4,178.5,22,45,6.9,310.8,1797.5,237.9,5451.8,2.75,4.9
2009-08-11,5.9,IOI,11,3,4,222,26,42,6.3,266.6,2320,260.1,7042.3,,4.2
2010-10-06,7,IOI,11,3,4,300,34,37,8,295.7,2564.4,254.5,8963.3,2.61538461538462,4.6
2011-11-16,8.1,IOI,11,3,4,356,27,37,8.2,302.1,2867.6,282.2,7966.1,2.07692307692308,4.7
2012-12-07,9.2,IOI,11,3,4,442,,34,8.6,292.3,3414.1,293.9,,,4.6
